"Date","SolarZenMin","TimeSolarZenMin","AlbedoSolarZenMin","LandSatR","Wns_rad","Wns_modis","ustarUh_pro","ustarUh_rad","usstarUh_rad","ustarUh_rad_filt","usstarUh_rad_filt","ustarUh_modis","usstarUh_modis"
"2018-05-05",16.17048,"13:03:00",0.3580212,0.3913,0.00018194950437006,0.00675891153514385,0.0344577977387271,0.0382017458143636,0.0379857527055828,0.0382017458143636,0.0379857527055828,0.0572819146283528,0.0319703611467414
"2018-05-06",15.88996,"13:03:00",0.3595294,0.3913,0.000181756980500894,0.00675897812470794,0.0331767822188772,0.0382014633754585,0.0379858891681903,0.0382014633754585,0.0379858891681903,0.0572821097282028,0.0319703000684018
"2018-05-07",15.6141,"13:03:00",0.3596947,0.3913,0.000181735879721451,0.00675891153514385,0.035416110814647,0.038201432425745,0.0379859041234934,0.038201432425745,0.0379859041234934,0.0572819146283528,0.0319703611467414
"2018-05-08",15.34297,"13:03:00",0.3592694,0.3913,0.000181790169869661,0.00663052964955568,0.0461678164058241,0.0382015120585246,0.0379858656445819,0.0382015120585246,0.0379858656445819,0.0569046185339165,0.0320882477745752
"2018-05-09",15.07665,"13:03:00",0.3590004,0.3913,0.000181824508101211,0.00664790766313672,0.0431212301389798,0.0382015624297732,0.0379858413061213,0.0382015624297732,0.0379858413061213,0.056955823758176,0.0320722753035073
"2018-05-10",14.81522,"13:03:00",0.3627296,0.3913,0.0001813484704319,0.00671159895136952,0.0380325024375434,0.038200864395355,0.0379861786629672,0.038200864395355,0.0379861786629672,0.0571431367159007,0.0320137757323869
"2018-05-11",14.55876,"13:03:00",0.3610774,0.3913,0.000181559376105284,0.00698115257546306,0.0487342154543821,0.0382011735829846,0.0379860292128538,0.0382011735829846,0.0379860292128538,0.0579295276866381,0.0317669119970114
"2018-05-12",14.30734,"13:03:00",0.3574718,0.3913,0.00018201963605928,0.00698115257546306,0.0429302037377888,0.0382018487236953,0.0379857029910741,0.0382018487236953,0.0379857029910741,0.0579295276866381,0.0317669119970114
"2018-05-13",14.06105,"13:03:00",0.3743432,0.3913,0.000179865977919746,0.00698115257546306,0.044087078408565,0.0381986943201559,0.0379872285502384,0.0381986943201559,0.0379872285502384,0.0579295276866381,0.0317669119970114
"2018-05-14",13.81996,"13:03:00",0.3524268,0.3913,0.000182663637464858,0.00705189583823085,0.0433259662541198,0.0382027943077554,0.0379852463619458,0.0382027943077554,0.0379852463619458,0.0581341669700156,0.0317023206389517
"2018-05-15",13.58415,"13:03:00",0.3537585,0.3913,0.000182493644071052,0.00705196522176266,0.0403400107394485,0.0382025446033132,0.0379853669156083,0.0382025446033132,0.0379853669156083,0.0581343673125796,0.0317022573300798
"2018-05-16",13.35371,"13:03:00",0.3537663,0.3913,0.000182492648389987,0.00707211624830961,0.0377774484395072,0.0382025431409702,0.0379853676216703,0.0382025431409702,0.0379853676216703,0.0581925224190906,0.0316838739811575
"2018-05-17",13.12869,"13:03:00",0.3568651,0.3913,0.000182097082174801,0.00714438781142235,0.0404208748910881,0.0382019623807879,0.0379856480887382,0.0382019623807879,0.0379856480887382,0.0584005964182889,0.0316179984778948
"2018-05-18",12.90919,"13:03:00",0.3557619,0.3913,0.000182237907219537,0.00715654529631138,0.0510564845658446,0.0382021690901937,0.0379855482488493,0.0382021690901937,0.0379855482488493,0.0584355214095112,0.031606925633146
"2018-05-19",12.69529,"13:03:00",0.3569308,0.39665,0.000180981486297749,0.00715654529631138,0.0469941380995021,0.0382003266716149,0.0379864386594491,0.0382003266716149,0.0379864386594491,0.0584355214095112,0.031606925633146
"2018-05-20",12.48705,"13:03:00",0.3564182,0.39665,0.000181046037841928,0.00720979319885373,0.0327136134695749,0.0382004212304891,0.0379863929315951,0.0382004212304891,0.0379863929315951,0.0585882239760254,0.0315584580103275
"2018-05-21",12.28455,"13:03:00",0.3568225,0.39665,0.000180995124480013,0.00718914577737451,0.0404543899905856,0.0382003466487204,0.0379864289984303,0.0382003466487204,0.0379864289984303,0.0585290630277461,0.031577246071268
"2018-05-22",12.08788,"13:03:00",0.3284134,0.39665,0.000184572672809788,0.00714818248525262,0.0377093926770072,0.0382056036079451,0.0379838915632377,0.0382056036079451,0.0379838915632377,0.0584114998287381,0.0316145420790638
"2018-05-23",11.89707,"13:04:00",0.3314397,0.39665,0.000184191571876977,0.00716905482113361,0.0459886818073339,0.0382050420396473,0.0379841621643951,0.0382050420396473,0.0379841621643951,0.0584714344137648,0.0315955347840893
"2018-05-24",11.71189,"13:04:00",0.3297254,0.39665,0.00018440745309467,0.00716905482113361,0.0494178942336844,0.0382053601040473,0.0379840088863935,0.0382053601040473,0.0379840088863935,0.0584714344137648,0.0315955347840893
"2018-05-25",11.53271,"13:04:00",0.3304367,0.39665,0.000184317879326865,0.00718114199116826,0.042276165671792,0.0382052281177818,0.0379840724875011,0.0382052281177818,0.0379840724875011,0.0585061124108369,0.0315845310572499
"2018-05-26",11.35961,"13:04:00",0.3678629,0.39665,0.000179604810651698,0.00724349496886134,0.0487942062641735,0.0381983126155655,0.0379874133929784,0.0381983126155655,0.0379874133929784,0.0586846499854245,0.0315278069201275
"2018-05-27",11.19267,"13:04:00",0.32964,0.39665,0.000184418207487713,0.00718107167631388,0.043312926486157,0.0382053759519456,0.0379840012500629,0.0382053759519456,0.0379840012500629,0.0585059107420594,0.0315845950621568
"2018-05-28",11.03195,"13:04:00",0.328993,0.39665,0.000184499683978323,0.00700880400836468,0.0431589307177779,0.038205496027026,0.0379839433945303,0.038205496027026,0.0379839433945303,0.058009603008351,0.0317416552408768
"2018-05-29",10.87752,"13:04:00",0.3303603,0.39665,0.000184327500352952,0.00700880400836468,0.0459801484346763,0.0382052422933052,0.0379840656563595,0.0382052422933052,0.0379840656563595,0.058009603008351,0.0317416552408768
"2018-05-30",10.72946,"13:04:00",0.3303315,0.39665,0.000184331127127194,0.00700866663828492,0.0480540100032699,0.0382052476370196,0.0379840630812577,0.0382052476370196,0.0379840630812577,0.0580092054788611,0.0317417806830069
"2018-05-31",10.58784,"13:04:00",0.3272171,0.39665,0.000184723322463123,0.00704754656180739,0.0443915997532599,0.0382058256991152,0.0379837845747338,0.0382058256991152,0.0379837845747338,0.0581216071570627,0.0317062892889135
"2018-06-01",10.45222,"13:05:00",0.3285068,0.39665,0.000184560910979445,0.00701598590239882,0.0513359511395369,0.0382055862708297,0.037983899915799,0.0382055862708297,0.037983899915799,0.0580303825120088,0.0317350973936272
"2018-06-02",10.32292,"13:05:00",0.3333536,0.39665,0.000183950555098969,0.00697722379118204,0.0470104662360716,0.0382046870833982,0.0379843332620096,0.0382046870833982,0.0379843332620096,0.0579181412690531,0.0317705015682711
"2018-06-03",10.20021,"13:05:00",0.3316141,0.39665,0.000184169609744114,0.00691520376130939,0.0405932877383924,0.0382050096888585,0.0379841777564713,0.0382050096888585,0.0379841777564713,0.0577380956439636,0.0318272004908999
"2018-06-04",10.08415,"13:05:00",0.3298012,0.3768,0.000188844028821661,0.0070034796372056,0.04354665029816,0.0382119229394094,0.0379808538663303,0.0382119229394094,0.0379808538663303,0.0579941929992939,0.0317465175224398
"2018-06-05",9.9748,"13:05:00",0.3355294,0.3768,0.000188084677468156,0.00691445590928197,0.0440728941223179,0.0382107961241617,0.0379813945429136,0.0382107961241617,0.0379813945429136,0.0577359211942161,0.0318278845654101
"2018-06-06",9.87222,"13:05:00",0.3323776,0.3768,0.000188502491719741,0.00695278029888868,0.0442316104700136,0.0382114159463491,0.0379810970831744,0.0382114159463491,0.0379810970831744,0.0578472482487802,0.0317928403297867
"2018-06-07",9.77577,"13:06:00",0.3305164,0.3768,0.000188749219267509,0.00695278029888868,0.0426557841187718,0.0382117821703603,0.0379809213881015,NA,NA,0.0578472482487802,0.0317928403297867
"2018-06-08",9.68593,"13:06:00",0.3324739,0.3768,0.000188489725835989,0.00693359179422259,0.0373749351414265,0.0382113970017972,0.037981106172988,0.0382113970017972,0.037981106172988,0.0577915350183618,0.0318103834900614
"2018-06-09",9.60297,"13:06:00",0.3640397,0.3768,0.000184305246775485,0.00693366024643183,0.0390484873669104,0.0382052095054672,0.0379840814568238,NA,NA,0.0577917338625967,0.0318103208966193
"2018-06-10",9.52695,"13:06:00",0.3302328,0.3768,0.00018878681433121,0.00696493359282613,0.0447466745509679,0.0382118379871452,0.0379808946140428,0.0382118379871452,0.0379808946140428,0.0578825071585657,0.0317817322738101
"2018-06-11",9.4579,"13:06:00",0.3314737,0.3768,0.000188622316042997,0.00694563845172524,0.0386658177738124,0.0382115937854915,0.037981011759722,0.0382115937854915,0.037981011759722,0.0578265183891756,0.0317993690817304
