"Date","z0_pro","SolarZenMin","TimeSolarZenMin","AlbedoSolarZenMin","LandSatR","Wns_rad","Wns_modis","ustarUh_pro","uTstarUh_rad","usstarUh_rad","uTstarUh_rad_filt","usstarUh_rad_filt","usstarUh.modis","uTstarUh.modis"
"2018-06-08",0.00654166859288575,9.71642,"13:06:00",0.3003183,0.3254,0.000207403506192388,0.00669485703110695,0.0606227876507565,0.0382399056437024,0.03796755578062,0.0382399056437024,0.03796755578062,0.0570939540992942,0.0320291467895185
"2018-06-09",0.00708529180211175,9.63369,"13:06:00",0.3038089,0.3254,0.00020686768729257,0.00668332865461707,0.0613652214883588,0.0382390861316496,0.0379679418804795,NA,NA,0.0570600645984951,0.0320397337612362
"2018-06-10",0.00879601922101957,9.55789,"13:06:00",0.2969444,0.3254,0.000207921411247702,0.00668332865461707,0.0634711891376953,0.038240698400639,0.037967182469465,0.038240698400639,0.037967182469465,0.0570600645984951,0.0320397337612362
"2018-06-11",0.000860341442325194,9.48833,"13:07:00",0.3056073,0.3254,0.000206591626813149,0.00671311654150486,0.0463671503494757,0.0382386641735893,0.0379681407546398,0.0382386641735893,0.0379681407546398,0.0571475929976037,0.0320123826239826
"2018-06-12",0.00266041903165827,9.42547,"13:07:00",0.3048294,0.3254,0.000206711037092813,0.00665372563526034,0.0533483593909091,0.0382388466699341,0.0379680547355047,0.0382388466699341,0.0379680547355047,0.0569729574303084,0.0320669289420381
"2018-06-13",0.00767188824977719,9.36964,"13:07:00",0.3022935,0.3254,0.000207100306315308,0.00662430701777339,0.0621232957361822,0.0382394418292564,0.0379677742755718,0.0382394418292564,0.0379677742755718,0.0568862731399162,0.0320939682572664
"2018-06-14",0.0102288856745971,9.32086,"13:07:00",0.2985554,0.3254,0.000207674117301784,0.00660655833780766,0.0650284319333804,0.0382403197891363,0.037967360736073,0.0382403197891363,0.037967360736073,0.0568339178340564,0.0321102879630032
"2018-06-15",0.00471755345016989,9.27918,"13:07:00",0.2934414,0.3254,0.000208459133589439,0.00661797961220145,0.0577610583320263,0.0382415221598406,0.0379667947496641,0.0382415221598406,0.0379667947496641,0.0568676134133547,0.0320997856742453
"2018-06-16",0.00863414693726432,9.24357,"13:08:00",0.211562,0.3254,0.000221027898279033,0.00660030590370297,0.0632846677677904,0.038260967700738,0.0379576968291576,NA,NA,0.0568154640638536,0.0321160381635484
"2018-06-17",0.00529329039538685,9.21497,"13:08:00",0.2995499,0.3254,0.000207521458189919,0.0066005727276206,0.0587377451680113,0.0382400861371775,0.0379674707699698,NA,NA,0.0568162516912342,0.0321157927602286
"2018-06-18",0.00225748595593794,9.19351,"13:08:00",0.2993742,0.3254,0.000207548428733884,0.0066005727276206,0.0522048768113061,0.0382401274128713,0.0379674513308374,0.0382401274128713,0.0379674513308374,0.0568162516912342,0.0321157927602286
"2018-06-19",0.00810069107695431,9.17917,"13:08:00",0.3023776,0.3254,0.000207087396681016,0.00658274069428444,0.062652501860417,0.0382394220857944,0.0379677835777472,0.0382394220857944,0.0379677835777472,0.0567635926648442,0.0321321956525487
"2018-06-20",0.0036712100820816,9.17165,"13:09:00",0.3076622,0.34655,0.000199790140268372,0.00655396655201912,0.0557425263124936,0.0382283254446271,0.0379730298557851,0.0382283254446271,0.0379730298557851,0.0566785299655977,0.0321586740004485
"2018-06-21",0.000457430647146511,9.17045,"13:09:00",0.3011343,0.34655,0.000200731039431537,0.00651911040768027,0.0432035371207735,0.0382297490618933,0.0379723547472068,0.0382297490618933,0.0379723547472068,0.0565753379510085,0.0321907660211753
"2018-06-22",0.00719873937818045,9.17638,"13:09:00",0.3067521,0.34655,0.000199921317573223,0.00651911040768027,0.0615151305286522,0.038228523792622,0.0379729357582534,0.038228523792622,0.0379729357582534,0.0565753379510085,0.0321907660211753
"2018-06-23",0.006752955136047,9.18945,"13:09:00",0.3108622,0.34655,0.000199328908122923,0.00650200573727489,0.0609162629237607,0.038227628364665,0.0379733606498292,0.038227628364665,0.0379733606498292,0.0565246398034039,0.0322065210228304
"2018-06-24",0.0130169738698929,9.20963,"13:09:00",0.3089075,0.34655,0.000199610648896259,0.00649079261347651,0.0676805551234642,0.0382280541103474,0.0379731585978382,0.0382280541103474,0.0379731585978382,0.0564913829858058,0.0322168517584497
"2018-06-25",0.00202998374958914,9.23619,"13:10:00",0.3053573,0.34655,0.000200122357134624,0.00649079261347651,0.0514910295464584,0.0382288278573579,0.0379727915312269,0.0382288278573579,0.0379727915312269,0.0564913829858058,0.0322168517584497
"2018-06-26",0.00824882416176477,9.26944,"13:10:00",0.3070801,0.34655,0.000199874041278317,0.00646225269883871,0.0628308384052266,0.0382284523032135,0.0379729696718992,0.0382284523032135,0.0379729696718992,0.0564066615803777,0.032243154335603
"2018-06-27",0.0101707897441949,9.30976,"13:10:00",0.309876,0.34655,0.000199471054104741,0.00641200179234147,0.0649682732617106,0.0382278431410459,0.0379732587135415,0.0382278431410459,0.0379732587135415,0.0562572295137467,0.0322894955079781
"2018-06-28",0.00791501374282742,9.35711,"13:10:00",0.3137423,0.34655,0.000198913784778529,0.00640638964250684,0.062425774123081,0.0382270014119452,0.0379736582921076,0.0382270014119452,0.0379736582921076,0.056240520025701,0.0322946733376782
"2018-06-29",0.00880775056130308,9.41147,"13:10:00",0.321517,0.34655,0.000197793178040695,0.00630373228341341,0.0634846154624866,0.0382253110726045,0.0379744613716008,0.0382253110726045,0.0379744613716008,0.0559341519310733,0.0323894676858056
"2018-06-30",0.0110425572096294,9.472,"13:11:00",0.2993115,0.34655,0.000200993768792374,0.0062828715890646,0.0658477993302668,0.0382301469634984,0.037972166163636,NA,NA,0.0558717310785588,0.0324087492784792
"2018-07-01",0.0092689976951376,9.53926,"13:11:00",0.3047206,0.34655,0.000200214127918055,0.00626136129721999,0.0640031136576164,0.0382289666896893,0.0379727256882107,0.0382289666896893,0.0379727256882107,0.055807308933257,0.0324286378390737
"2018-07-02",0.00747298617021338,9.61342,"13:11:00",0.3095073,0.34655,0.000199524196696013,0.00620405888184905,0.0618708840649831,0.0382279234497613,0.0379732206013585,0.0382279234497613,0.0379732206013585,0.0556354088887023,0.0324816521929209
"2018-07-03",0.00547263229795498,9.69444,"13:11:00",0.308491,0.34655,0.000199670681142683,0.00620405888184905,0.0590265506099928,0.0382281448514654,0.0379731155407128,0.0382281448514654,0.0379731155407128,0.0556354088887023,0.0324816521929209
"2018-07-04",0.00538666325948888,9.78226,"13:11:00",0.3058137,0.34655,0.000200056573899876,0.00613270606845617,0.058888956211304,0.0382287283519421,0.0379728387265432,0.0382287283519421,0.0379728387265432,0.0554207933037228,0.032547730051541
"2018-07-05",0.0110283188400437,9.87651,"13:12:00",0.3179269,0.34655,0.000198310637267357,0.00606276048347354,0.06583381630794,0.0382260912358381,0.0379740906072584,NA,NA,0.0552098125923866,0.0326125729771675
"2018-07-06",0.00839821540901699,9.97697,"13:12:00",0.3067939,0.37935,0.000191276248042702,0.00593613227829337,0.0630084787689798,0.038215541909579,0.0379791202181854,NA,NA,0.0548263924134729,0.0327301311164533
